File	TotalReads	TotalBases	HitReads	HitKmers	MatchList
SRR7892440_2	2136308	301880672	1675	7641	X51522.1_phageP4:p4196s_m2 p4206s_m1(2) p4215s_m2 p4227s_m1(5) p4227s_m2(11) p4228s_m2 p4229s_m1(3) p4229s_m2(3) p4230s_m2 p4236s_m2(3) p4268s_m2 p4324s_m4(2) p4329s_m1 p4329s_m4(2) p4338a_m1(3) p4355s_m4(3) p4362a_m1 p4362s_m1 p4364s_m4 p4365a_m1 p4365a_m2(3) p4366s_m2(2) p4368a_m2 p4372s_m1 p4377a_m1(5) p4377s_m2 p4377s_m5 p4379a_m2(3) p4383s_m4 p4386a_m1(3) p4398s_m5 p4400a_m4 p4401a_m1 p4403s_m4 p4406s_m6 p4408s_m3 p4409s_m5 p4418a_m2 p4418a_m3(2) p4419s_m3 p4422s_m1 p4422s_m4 p4422a_m5 p4424s_m3 p4424s_m5 p4424s_m8 p4434a_m2 p4434a_m5(2) p4437s_m4 p4437s_m8 p4439s_m1 p4441s_m3 p4449a_m2 p4457s_m3 p4460a_m3 p4461s_m4 p4494s_m6 p4494s_m8 p4496a_m2(2) p4499s_m8 p4500s_m4 p4502s_m2 p4502s_m6 p4502s_m8 p4503a_m1 p4503a_m3 p4504s_m8(2) p4509s_m2 p4509s_m6 p4509s_m7 p4511a_m1 p4511a_m2(2) p4523s_m4 p4535s_m3 p4536a_m2 p4538a_m5 p4539s_m1 p4539s_m3(2) p4542s_m1 p4544s_m3(2) p4546s_m1 p4546s_m2(2) p4548a_m4 p4551s_m1 p4553s_m4 p4554s_m1(2) p4555a_m5 p4557a_m4 p4557a_m8 p4559a_m8 p4560a_m3 p4563s_m1 p4563s_m4 p4566a_m3 p4566a_m5 p4566a_m8(2) p4567s_m1(2) p4567a_m5 p4570s_m2 p4575s_m1 p4575s_m3 p4575s_m4 p4575s_m5 p4578a_m10 p4581s_m1(2) p4581s_m6 p4584s_m4 p4588a_m3 p4588a_m4 p4588a_m6 p4588a_m7 p4592s_m2 p4600a_m11 p4611s_m6 p4612a_m11 p4614a_m6 p4614a_m11 p4616s_m7 p4617s_m3 p4617s_m5 p4621s_m5(2) p4625a_m7(2) p4625a_m9 p4626s_m3 p4626s_m5 p4626s_m7(2) p4629s_m5 p4629s_m6 p4632a_m1 p4634s_m2 p4634s_m6 p4634s_m7 p4635s_m1 p4635s_m4 p4637s_m1 p4637s_m5 p4638s_m3 p4638s_m6 p4640s_m3(2) p4640s_m4 p4647a_m5 p4650s_m6 p4650s_m7 p4657s_m1 p4669a_m1 p4669a_m5 p4672s_m3 p4676s_m1 p4676a_m2 p4679a_m1 p4684a_m1 p4685a_m1 p4685s_m2 p4685a_m3 p4698a_m3 p4700a_m3 p4701s_m7 p4704a_m3 p4704a_m4(2) p4707a_m4(3) p4709a_m3 p4709a_m4(2) p4710a_m4 p4710s_m8 p4714a_m4(2) p4715a_m2 p4715a_m5(4) p4716a_m5 p4717a_m2 p4717a_m5 p4718a_m2(3) p4718a_m5(2) p4718a_m6 p4719s_m7 p4719s_m11 p4720a_m1 p4720a_m2(4) p4720a_m3 p4720a_m4(8) p4720a_m5(9) p4720a_m6(20) p4721a_m3 p4723a_m6(4) p4726a_m7 p4728a_m2 p4728a_m3 p4728a_m6 p4728a_m7(4) p4731a_m7 p4735s_m12 p4738a_m7 p4743a_m3 p4745a_m5(2) p4745a_m6 p4745a_m7(5) p4750a_m5 p4750a_m6 p4751a_m2 p4755a_m6 p4755a_m7 p4756a_m5 p4757a_m4 p4759a_m6 p4760a_m4 p4760a_m5 p4761s_m6(2) p4764a_m1 p4764a_m2 p4764a_m6 p4765a_m2 p4765s_m2 p4765s_m9 p4770a_m4 p4770a_m7 p4772a_m3 p4775a_m1(2) p4776a_m5 p4776a_m7 p4779a_m4 p4779a_m7 p4779a_m8 p4779s_m8 p4780a_m6 p4780a_m7 p4782a_m2(2) p4782a_m3(2) p4782a_m4 p4783a_m1 p4783a_m4 p4784a_m5 p4785a_m2 p4785a_m4 p4786s_m6 p4786s_m7 p4787a_m2 p4788a_m3 p4789a_m3 p4793a_m6 p4793a_m8 p4794a_m2 p4795a_m2 p4798a_m6 p4798a_m7 p4801a_m3 p4801a_m4 p4803a_m2(3) p4804s_m7 p4809a_m3 p4830a_m5 p4835a_m7 p4835a_m9 p4860s_m4(2) p4862a_m2 p4888s_m13 p4891a_m5 p4895a_m8 p4897a_m3 p4913a_m3 p4925a_m6 p4951s_m10 p4973a_m10 p4981s_m6 p4981s_m7 p4982s_m6 p4988a_m1 p5092a_m8 p5093a_m4 p5099s_m2 p5099s_m4 p5099s_m10 p5121a_m2 p5121a_m6 p5123a_m2 p5123a_m8 p5200a_m1 p5203a_m4 p5215a_m4 p5221s_m2 p5229a_m7 p5229a_m8 p5252a_m7 p5289s_m2 p5307s_m6 p5314a_m7 p5346s_m13 p5347s_m8 p5415a_m9 p5424s_m6 p5465s_m2 p5465s_m3 p5667s_m1 p5677s_m4 p5697s_m3 p5714s_m2 p5718s_m3 p5778a_m2 p5789s_m4 p5800a_m1 p5827s_m4(2) p5840s_m6 p5840s_m11 p5843a_m2 p5843a_m4 p5880a_m1 p5882a_m1 p5894a_m4 p5948a_m10 p5951s_m2 p5955a_m2 p5955a_m3 p5956a_m10 p5956a_m13 p6073s_m10 p6080a_m4 p6080a_m5 p6133a_m6(2) p6150a_m4 p6201a_m7 p6282a_m1 p6346a_m6 p6472a_m5 p6507a_m6 p6554a_m6 p6713s_m1(3) p6716s_m1 p6722s_m1 p6722s_m2 p6754s_m1 p6788s_m2 p6788s_m3 p6788s_m4 p6788s_m5 p6788s_m6 p6813s_m2(2) p6814s_m5 p6820a_m1 p6820a_m4 p6830a_m4 p6838s_m7 p6859s_m3 p6859s_m6 p6912s_m15 p6930a_m2 p6940s_m6 p6942a_m2 p6942a_m4 p6951s_m3(2) p6960s_m11 p6976s_m7 p6981s_m4 p6982s_m1 p6984s_m13 p6987s_m3 p7000s_m15 p7001s_m2 p7001s_m4 p7001s_m5 p7003s_m5 p7012a_m3 p7020s_m1 p7020s_m4 p7020s_m6 p7029s_m10 p7030a_m12 p7034s_m4 p7034s_m11 p7040s_m1 p7040s_m2 p7040s_m4 p7044s_m13 p7045s_m2 p7045s_m8 p7045s_m9 p7071a_m5 p7075s_m11 p7085a_m4 p7089a_m6 p7094a_m6 p7100s_m2 p7100s_m9 p7102a_m2 p7105a_m11 p7110s_m4 p7110s_m8 p7113a_m4 p7117a_m6 p7117a_m7 p7118a_m9 p7121a_m8 p7147a_m3 p7157a_m6(2) p7157a_m13 p7162a_m8 p7177a_m12 p7199a_m6 p7199a_m8(2) p7199a_m9(2) p7199a_m13 p7201s_m1 p7201s_m5 p7206a_m6 p7210a_m4(4) p7219a_m7 p7222s_m7 p7224s_m7 p7238s_m3 p7240a_m2 p7250a_m3 p7255a_m1 p7256a_m4 p7256a_m7 p7261s_m3 p7272a_m10 p7308s_m10 p7324s_m6 p7324a_m11 p7326a_m5 p7328s_m2 p7328s_m7 p7328s_m11 p7330s_m1 p7339a_m6 p7366a_m8 p7387a_m7 p7387a_m11 p7389a_m7 p7462a_m3 p7502a_m2(2) p7506a_m1 p7506a_m5 p7558s_m1 p7633a_m1 p7637s_m4(2) p7658s_m5 p7658s_m7 p7683a_m6(2) p7684a_m1 p7691a_m2 p7703s_m6 p7703s_m7 p7704s_m10 p7706s_m5 p7706s_m7 p7706s_m10 p7717s_m6 p7736s_m8(2) p7745s_m5 p7746s_m3 p7746s_m4 p7751s_m7 p7751s_m12 p7766s_m2 p7767s_m6(2) p7767s_m7 p7769a_m1 p7769a_m5 p7770s_m8 p7783s_m8 p7800a_m5 p7803s_m2 p7808s_m3 p7835s_m5 p7840s_m2 p7840s_m4 p7840s_m12 p7853s_m3 p7859s_m2 p7859s_m5 p7869s_m3 p7870a_m10 p7881s_m10 p7919a_m3 p7932s_m3 p7943a_m10 p7944s_m4(2) p7944s_m5 p7944s_m8(2) p7951s_m7 p7958a_m14 p7967a_m7 p7967a_m12 p7972a_m9 p7975s_m3 p7975s_m5 p7984a_m11 p7986a_m8 p8005a_m2 p8005a_m4 p8005a_m8 p8007s_m2 p8010s_m4 p8012s_m6 p8012s_m8 p8016a_m4 p8018s_m2 p8021a_m4 p8021s_m5 p8021s_m6 p8021s_m8 p8021s_m9 p8021a_m12 p8021a_m13 p8027a_m6 p8028s_m2 p8038a_m1 p8038a_m9 p8045a_m8 p8051a_m3 p8051a_m10 p8068s_m2 p8079a_m1 p8079a_m5 p8084s_m9 p8085a_m4 p8087s_m4 p8087s_m5 p8089s_m6 p8099s_m9 p8106s_m1 p8106s_m3 p8107a_m6 p8110a_m1 p8110a_m5(2) p8111s_m3 p8111s_m6 p8111s_m13 p8120a_m3(2) p8121s_m5 p8128s_m4 p8128a_m6 p8131s_m9 p8132a_m1 p8132a_m2 p8132a_m4(3) p8132a_m5 p8133s_m4 p8133s_m7 p8139a_m5 p8141s_m3 p8141s_m6 p8142s_m8(2) p8144s_m1 p8146s_m4 p8146s_m6(2) p8149s_m4 p8149a_m6 p8149s_m8 p8151a_m2 p8151s_m5 p8156s_m5 p8160s_m4 p8161a_m7 p8162s_m4 p8162s_m6 p8162s_m7 p8164s_m2 p8165s_m1 p8169a_m8 p8172s_m5 p8174a_m5 p8177s_m3 p8177s_m5 p8180s_m4 p8181a_m7 p8185a_m3 p8186s_m2 p8186a_m11 p8190a_m2 p8192a_m5(2) p8192a_m8(2) p8196a_m4(2) p8202a_m6 p8205s_m1 p8208a_m4 p8210s_m1 p8212a_m8 p8213s_m1 p8224a_m9 p8230s_m4 p8231a_m1 p8231a_m5 p8231a_m9 p8239a_m6 p8249s_m5 p8258s_m2 p8260a_m9 p8263a_m4 p8268s_m2(3) p8272s_m5 p8275s_m4 p8277s_m4(2) p8280s_m2 p8280s_m5 p8283a_m3 p8284a_m3 p8291a_m1 p8300a_m2 p8322a_m1 p8340a_m2(3) p8340a_m4(4) p8341s_m1(2) p8351a_m4 p8355s_m1 p8356a_m4 p8362s_m1 p8375s_m1 p8375a_m4 p8384a_m3 p8384a_m4 p8384a_m5(2) p8394a_m1 p8398a_m2 p8401s_m1 p8406s_m2 p8410s_m1 p8429s_m2(2) p8430s_m2(2) p8439s_m2 p8459s_m2(2) p8459s_m3 p8463s_m2(2) p8483s_m1 p8497s_m1 p8498a_m1 p8501s_m1 p8502s_m1 p8503a_m1(2) p8506a_m2 p8514s_m1 p8519s_m2 p8520a_m2(10) p8522a_m2 p8522a_m3(4) p8525a_m3 p8535a_m1 p8539a_m2 p8539a_m3 p8546a_m1 p8546a_m3(2) p8550s_m1(2) p8554a_m2 p8556s_m1 p8564s_m1(2) p8569a_m2 p8570a_m1 p8570a_m3 p8574a_m2(2) p8578a_m1 p8582a_m1 p8582a_m2 p8609a_m2(2) p8612a_m1(2) p8641a_m1 p8647s_m1 p8652s_m2(2) p8653a_m1 p8655a_m1 p8658a_m1 p8659a_m1 p8661a_m1 p8675a_m1 p8707a_m1 p8727a_m1(2) p8771a_m2 p8772a_m2(5) p8783a_m3(2) p8788a_m2(4) p8864a_m4 p8886a_m7 p8902s_m3 p8997s_m8 p9036a_m3(2) p9038s_m9 p9041a_m1 p9041a_m5(2) p9048s_m4 p9050a_m2 p9066a_m1 p9077s_m3 p9088s_m2 p9097s_m4 p9100s_m2 p9119s_m2 p9163s_m1 p9163s_m3 p9166s_m1 p9168s_m3 p9171s_m3 p9171s_m4 p9171s_m6 p9177a_m4 p9189s_m2 p9189s_m3 p9196a_m2 p9198s_m3(2) p9207a_m2(2) p9207a_m3 p9219s_m1 p9219s_m3 p9228s_m4 p9229s_m3 p9233a_m5 p9252a_m2 p9268s_m2 p9278s_m1 p9280s_m1(4) p9285a_m2 p9285a_m3 p9289a_m4 p9290a_m4 p9299s_m1 p9300a_m3 p9308a_m1 p9312a_m3(2) p9316s_m3 p9316s_m6(2) p9318s_m2 p9320a_m4 p9327a_m3 p9333a_m3 p9339s_m1 p9339s_m8 p9342a_m3 p9355a_m3(2) p9359s_m2(2) p9359s_m4 p9359s_m6(2) p9359s_m7(2) p9359s_m9 p9359s_m10 p9361s_m4 p9361s_m7 p9370a_m3 p9377a_m1 p9377a_m2 p9378s_m10 p9381a_m3 p9389s_m6 p9389s_m13 p9414s_m2 p9414s_m5 p9414s_m10 p9419s_m3 p9423a_m1(2) p9451s_m1 p9452a_m4(2) p9456s_m14 p9459a_m4 p9474a_m6 p9476a_m7 p9484a_m3 p9484s_m7 p9488a_m5(2) p9488s_m8(2) p9490a_m7 p9490s_m7 p9490a_m8(2) p9496s_m3 p9509s_m3(2) p9509s_m6(2) p9514s_m3(2) p9514s_m6 p9521s_m5 p9522s_m2 p9524s_m1 p9524s_m5(2) p9526s_m5 p9531a_m8 p9538a_m5 p9540a_m12 p9542s_m3(2) p9544a_m3 p9544a_m6 p9544a_m8 p9544a_m15 p9546a_m2 p9547s_m2(2) p9551s_m1 p9556a_m15 p9566a_m11 p9577a_m13 p9583s_m1 p9583s_m5 p9584a_m8 p9592a_m1 p9592a_m8 p9592a_m10 p9593a_m7 p9593a_m10 p9594s_m3 p9594s_m4 p9594s_m7 p9596s_m5 p9596s_m7 p9597a_m10 p9598a_m6 p9598a_m9 p9599s_m1 p9600a_m11 p9610a_m1 p9610a_m2(2) p9610a_m4 p9611a_m8 p9611a_m9(3) p9611a_m12 p9612a_m2 p9612a_m5 p9617a_m5 p9620a_m3(2) p9623a_m7 p9626a_m1 p9628a_m3 p9630a_m2(2) p9630a_m5 p9633s_m10 p9639s_m1(3) p9639s_m2 p9639s_m4 p9639s_m5 p9639s_m7 p9639s_m9 p9642a_m6 p9644s_m2 p9644s_m3 p9648a_m4 p9657s_m4 p9657s_m7 p9663a_m4 p9669s_m9 p9676s_m5 p9676s_m7 p9687s_m6 p9691s_m10 p9711s_m6(2) p9715s_m10 p9717s_m12 p9720a_m8 p9725s_m3 p9726s_m3 p9726s_m8 p9727s_m6 p9727s_m13 p9746a_m12 p9751s_m5 p9758s_m3 p9768a_m6 p9768a_m7 p9772s_m8(2) p9773s_m2 p9776s_m4 p9777s_m1 p9777a_m8 p9777s_m10 p9780a_m5 p9780a_m7 p9782s_m9 p9782s_m11 p9783s_m6 p9786s_m4 p9786s_m9 p9787s_m8(3) p9788s_m2 p9788s_m8 p9792s_m8 p9793s_m2 p9793s_m7 p9796a_m11 p9806s_m2 p9806s_m3 p9809a_m2 p9809a_m7 p9810s_m8 p9812s_m7(3) p9812s_m8 p9812s_m9 p9812s_m10 p9812s_m11 p9814s_m3 p9814s_m4 p9815s_m2 p9815s_m6 p9815s_m7 p9816s_m6 p9817a_m5 p9817s_m7 p9817s_m9 p9819a_m11(2) p9820s_m7 p9823s_m1 p9823s_m5 p9824s_m2 p9827s_m1 p9832s_m3 p9832s_m4 p9832s_m5 p9835s_m5(2) p9835s_m7 p9837s_m4 p9840s_m3 p9840s_m7 p9841s_m2 p9843s_m1(3) p9843s_m3 p9843s_m4 p9843s_m8 p9844s_m2(2) p9844s_m4 p9844s_m5 p9844s_m6 p9844s_m8 p9847a_m6 p9849s_m3(2) p9849s_m8 p9850s_m8 p9851s_m3 p9853a_m2(2) p9853s_m2 p9853a_m5 p9853a_m6 p9853a_m9(2) p9855s_m3 p9857s_m7 p9858s_m7 p9859a_m6 p9859a_m14 p9861s_m3 p9861s_m6 p9863a_m6 p9867s_m7 p9869s_m5 p9871s_m4 p9873s_m1 p9878s_m5 p9880a_m9 p9884s_m1 p9888a_m10 p9894s_m4 p9894s_m5 p9894s_m7(2) p9894s_m10 p9902s_m3 p9902s_m5 p9903a_m3 p9903a_m9 p9904s_m2 p9904s_m5 p9904s_m9 p9905a_m1 p9905a_m3 p9905a_m5 p9906s_m2 p9906s_m5 p9913a_m3 p9915a_m1(2) p9915a_m2 p9915a_m6(2) p9916a_m1 p9916a_m5 p9918a_m1 p9918a_m5 p9918a_m6 p9918a_m8 p9919s_m3 p9919s_m4(3) p9919s_m5 p9919s_m7(2) p9919s_m9 p9921a_m1 p9922a_m5 p9923s_m2 p9925s_m2 p9928a_m3 p9929s_m2 p9930s_m2 p9930s_m3 p9936a_m1 p9938a_m11 p9939a_m3 p9942s_m6 p9944a_m2 p9944s_m5(2) p9945a_m2 p9947a_m7 p9948s_m1 p9948a_m3 p9948s_m3 p9948s_m4(3) p9948s_m6 p9950s_m4(2) p9952s_m3 p9956s_m4 p9957a_m3 p9959a_m4 p9960s_m2 p9960s_m4(2) p9960s_m5 p9963a_m6 p9963a_m11 p9964s_m4 p9965a_m2 p9968a_m7 p9969s_m4(4) p9970a_m11 p9971a_m3 p9971a_m5 p9978a_m7(3) p9982a_m5 p9982a_m7 p9983a_m4(2) p9983a_m5 p9983a_m6 p9983a_m7 p9984a_m5 p9987a_m7 p9993a_m4 p9994a_m1 p9995a_m5 p9995a_m7(2) p9999a_m6(2) p10000a_m1 p10000a_m2 p10000a_m3 p10000a_m7(3) p10001s_m3(3) p10007a_m5 p10007a_m7 p10007a_m8 p10008a_m3 p10015a_m1 p10015a_m2 p10015a_m9 p10018a_m5 p10018a_m6 p10018a_m7 p10020a_m1 p10024s_m3 p10026a_m8 p10026a_m10 p10028a_m3 p10028a_m4 p10030a_m1 p10033a_m4(2) p10034s_m1 p10034s_m3 p10034s_m4 p10037a_m5 p10038a_m4(2) p10038a_m5 p10038a_m9 p10041a_m1 p10043a_m1(2) p10043a_m2 p10043a_m4(2) p10043a_m5(3) p10043a_m6 p10043a_m7 p10046a_m7 p10048a_m1 p10052a_m4(2) p10052a_m7 p10052a_m8(2) p10053a_m4 p10056s_m4 p10062s_m1 p10064a_m3 p10065a_m6(2) p10066a_m5 p10067a_m1 p10068a_m2 p10068a_m4(3) p10071a_m3(2) p10071a_m4(2) p10071a_m5(2) p10072a_m1 p10072a_m4 p10073a_m1 p10077s_m1(3) p10077s_m3 p10077a_m4 p10079a_m1 p10079a_m2 p10079a_m5 p10081a_m1 p10081a_m2 p10081a_m3 p10081a_m4(3) p10081a_m5 p10081a_m6(2) p10082a_m1 p10082a_m2 p10082a_m3(2) p10082a_m6 p10083a_m6 p10086a_m3(2) p10086a_m7 p10087a_m1 p10088a_m1(2) p10088a_m2 p10089s_m4 p10091a_m7 p10092a_m1 p10092a_m3 p10092a_m4 p10092a_m5 p10099a_m1 p10099a_m3(2) p10099a_m4 p10101a_m2 p10102a_m6 p10106a_m3 p10107a_m3 p10107a_m4 p10111a_m4 p10122a_m1 p10136s_m4 p10138a_m1 p10145a_m1(2) p10145a_m4(2) p10152a_m4 p10155a_m5 p10156a_m1 p10157a_m3 p10158a_m2 p10161a_m4(2) p10164a_m5 p10166a_m3 p10184a_m3(2) p10194a_m1 p10199a_m1 p10206s_m1 p10206s_m8 p10210a_m2 p10210s_m5 p10216a_m2 p10216a_m7 p10220s_m2 p10220s_m6(2) p10224a_m6 p10224a_m7 p10226a_m6 p10229a_m7 p10247a_m7 p10248s_m2 p10255s_m1(3) p10257a_m8 p10263s_m2 p10263s_m3 p10277a_m7 p10292s_m4(2) p10305a_m9 p10311s_m9 p10349s_m6(2) p10349s_m8 p10349s_m10(2) p10362s_m2 p10373s_m4 p10373s_m9 p10378s_m9 p10381s_m2 p10385s_m2 p10385s_m3 p10385s_m6 p10395s_m9 p10400s_m2 p10400s_m4 p10400s_m10(2) p10408s_m3 p10408s_m7 p10409a_m9 p10410s_m2 p10426s_m4 p10437s_m6(2) p10443s_m1 p10477a_m8 p10477a_m12 p10498s_m1 p10498s_m8 p10503a_m4 p10532a_m8 p10540a_m9 p10541s_m2 p10541s_m6 p10541s_m7 p10550a_m5 p10553s_m13 p10558s_m2 p10558s_m3(2) p10560s_m9 p10562a_m6 p10563s_m1 p10563s_m4 p10563s_m5 p10563s_m6 p10564s_m5(2) p10565s_m10 p10569a_m2 p10569s_m6 p10572s_m10 p10573s_m10 p10580s_m5 p10581s_m6 p10582s_m4 p10582s_m9 p10582s_m11 p10588s_m11 p10588s_m15 p10590a_m7 p10596s_m2(2) p10596s_m3 p10596s_m6 p10596s_m8 p10597a_m6 p10597a_m7 p10598s_m5 p10598s_m6 p10598s_m9(2) p10607a_m4 p10607a_m5(2) p10615s_m1 p10619s_m3 p10619s_m8 p10624a_m2 p10624a_m6 p10625s_m9 p10628a_m4 p10637s_m6 p10639s_m10 p10641a_m2(2) p10648a_m2 p10651s_m6 p10656s_m1 p10656s_m3(3) p10656s_m7(3) p10660s_m6(2) p10661s_m5 p10665a_m3 p10665a_m4 p10665a_m6 p10668s_m6 p10670a_m1 p10670a_m5 p10670a_m8 p10670a_m10 p10670a_m12(2) p10675a_m6 p10677a_m6 p10677s_m7 p10685a_m9 p10691s_m6 p10692s_m3 p10693s_m3(2) p10693s_m5(2) p10695s_m1 p10695s_m2 p10695s_m3(2) p10702s_m1 p10702a_m12 p10703a_m6 p10711a_m11 p10713a_m1(2) p10713a_m3 p10713a_m4 p10713a_m7 p10713a_m9 p10715a_m5 p10718a_m3 p10723a_m2 p10723a_m4 p10723a_m7 p10723a_m9 p10728a_m7 p10736a_m1 p10736a_m3 p10745a_m11 p10747a_m2 p10747a_m4(2) p10747a_m14 p10759a_m3 p10761a_m12 p10764s_m4 p10765a_m2 p10765a_m3 p10771a_m2 p10777a_m7 p10786a_m1 p10787a_m1 p10787a_m7 p10788s_m1(2) p10788s_m2 p10790s_m1(2) p10790s_m4 p10790s_m8 p10793a_m1 p10793a_m3 p10793a_m4 p10797a_m4 p10799a_m7 p10803a_m7(2) p10811s_m6 p10811s_m8 p10812a_m6 p10816a_m2 p10822s_m3 p10822s_m9 p10826a_m3 p10826a_m7 p10832a_m2 p10832a_m3 p10832a_m6 p10841s_m2 p10841s_m7 p10847a_m1 p10848s_m8 p10862a_m1 p10862a_m2 p10870a_m2 p10880a_m3 p10889a_m6 p10892a_m3 p10895a_m5 p10895a_m6 p10904a_m6 p10906a_m3 p10907a_m6 p10907a_m7 p10909a_m4 p10909a_m5 p10909a_m6 p10915a_m2 p10932a_m8(3) p10936a_m8 p10938a_m10 p10955a_m7 p10983s_m5 p10983s_m9 p11012s_m8 p11012s_m9 p11026s_m6 p11069a_m4(2) p11100a_m5 p11122a_m5 p11122a_m11 p11128a_m3 p11130a_m3 p11156a_m2 p11156a_m4 p11156a_m10 p11159a_m7 p11162a_m1 p11184a_m2 p11186a_m2 p11204s_m8 p11236a_m5 p11322s_m3 p11326a_m2 p11326a_m3 p11332a_m4 p11456a_m2
SRR7892441_1	3834470	544348382	44	259	X51522.1_phageP4:p3217a_m1 p3494s_m7 p3682a_m6 p3950s_m2 p4019s_m3 p4490s_m2 p4709a_m1 p4745a_m2 p4858a_m8 p5035s_m8 p6037a_m7 p6302a_m7 p7104a_m11 p7315s_m9 p7683a_m9 p8065s_m5 p8134s_m10 p8215s_m6 p8227s_m3 p9047s_m4 p9048s_m4 p9147s_m2 p9147s_m3 p9514s_m5 p9529s_m7 p9783s_m4 p9800s_m9 p9852s_m4 p9854s_m6 p10090a_m2 p10183a_m9 p10308s_m5 p10373a_m4 p10455s_m6 p10665a_m8 p10710s_m9 p10813a_m6 p10838s_m13(2) p10880a_m6 p10888s_m3 p10888s_m5 p10888s_m10 p11211a_m5
SRR7892441_2	3834470	546964372	41	204	X51522.1_phageP4:p3115s_m1 p3437s_m11 p3643a_m7 p4295a_m4 p4349s_m4 p4698a_m1 p4700s_m4 p4797a_m5(2) p5395a_m5 p5904s_m7 p6153s_m2 p6962s_m1 p6987s_m11 p8140a_m5 p8300a_m3 p8340a_m7 p8439a_m3 p9116a_m2 p9350a_m5(2) p9378s_m7 p9793a_m1 p9863a_m3 p9871s_m7 p9909s_m7 p10004a_m5 p10156a_m4 p10186s_m7 p10331s_m2 p10331s_m4 p10472a_m6 p10507s_m8 p10581s_m4 p10581s_m8 p10590a_m6 p10598s_m5 p10656s_m2 p10859a_m10 p10983s_m6 p11554s_m4
SRR7892442_1	5133903	607976852	0	0	
SRR7892442_2	5133903	609673908	0	0	
SRR7892443_1	5899028	676705933	0	0	
SRR7892443_2	5899028	678843694	0	0	
SRR7892444_1	3502305	478311891	3	16	cb1_chrUn:103428676-103444262_PolintonA1:p7336s_m1 X51522.1_phageP4:p8865a_m5 p8865a_m10
SRR7892444_2	3502305	481205873	0	0	
SRR7892445_1	4463253	641936694	17	105	X51522.1_phageP4:p4241s_m2 p4434s_m7 p4560s_m3 p4782a_m5 p5667s_m7 p7751s_m8 p7767s_m7 p7767s_m11 p8200a_m5 p8545s_m1 p9796a_m5 p9865a_m4 p9948s_m11 p9968s_m8 p9982a_m9 p10777a_m11 p11597s_m1
SRR7892445_2	4463253	643773026	19	81	X51522.1_phageP4:p4377a_m2 p4556s_m1 p4643a_m1 p4754a_m4 p4886a_m4 p6119a_m4 p7420a_m2 p7984a_m6 p7984a_m9 p8030s_m5 p8055a_m1 p8798a_m10 p8850a_m4 p9786s_m3 p9810s_m9 p10039s_m1 p10110a_m7 p10192a_m2 p10600s_m6
SRR7892446_1	4614322	561666719	1	1	X51522.1_phageP4:p4777a_m1
SRR7892446_2	4614322	563093980	0	0	
SRR7892447_1	5202747	575919347	0	0	
SRR7892447_2	5202747	578557515	0	0	
SRR7892448_1	5485782	717296714	2	7	X51522.1_phageP4:p3957a_m3 p9125a_m4
SRR7892448_2	5485782	718466554	2	5	X51522.1_phageP4:p3886s_m2 p9047s_m3
SRR7892449_1	5143146	620026278	0	0	
SRR7892449_2	5143146	621656032	0	0	
SRR7892450_1	7115837	773104364	1	5	X51522.1_phageP4:p8334a_m5
SRR7892450_2	7115837	775975398	1	7	X51522.1_phageP4:p8162s_m7
SRR7892451_1	3989638	479044252	0	0	
SRR7892451_2	3989638	480370645	0	0	
SRR7892452_1	5683066	760330750	0	0	
SRR7892452_2	5683066	761270630	0	0	
SRR7892453_1	5217522	673561634	0	0	
SRR7892453_2	5217522	674574925	0	0	
SRR7892454_1	4888959	499783338	0	0	
SRR7892454_2	4888959	507190016	0	0	
SRR7892455_1	6637560	812098898	0	0	
SRR7892455_2	6637560	818967306	0	0	
SRR7892456_1	8018857	1029933186	0	0	
SRR7892456_2	8018857	1035905225	0	0	
SRR7892457_1	8554562	1052089932	1	4	X51522.1_phageP4:p4499s_m4
SRR7892457_2	8554562	1060024482	1	4	X51522.1_phageP4:p4593a_m4
SRR7892458_1	4517203	611511646	0	0	
SRR7892458_2	4517203	612795247	0	0	
SRR7892459_1	5290075	627954846	0	0	
SRR7892459_2	5290075	631414898	0	0	
SRR7892460_1	4112110	488744399	0	0	
SRR7892460_2	4112110	491660538	0	0	
SRR7892461_1	4524905	522875463	0	0	
SRR7892461_2	4524905	526415390	0	0	
SRR7892462_1	4253752	556552352	0	0	
SRR7892462_2	4253752	561016969	0	0	
SRR7892463_1	6444354	856434257	0	0	
SRR7892463_2	6444354	860326427	0	0	
SRR7892464_1	8134675	1069057512	3	13	X51522.1_phageP4:p7020s_m1 p8512a_m4 p9987a_m8
SRR7892464_2	8134675	1075373982	3	13	X51522.1_phageP4:p7102a_m1 p8362s_m4 p9892s_m8
SRR7892465_1	2720713	395707502	0	0	
SRR7892465_2	2720713	396667154	0	0	
SRR7892466_1	3022347	434386646	0	0	
SRR7892466_2	3022347	435470386	0	0	
SRR7892467_1	3758983	534289925	0	0	
SRR7892467_2	3758983	536063708	0	0	
SRR7892468_1	3281558	475599852	0	0	
SRR7892468_2	3281558	476511475	0	0	
SRR7892469_1	5316624	565624240	0	0	
SRR7892469_2	5316624	569123274	0	0	
SRR7892470_1	6808436	699724774	2	13	X51522.1_phageP4:p7855a_m4 p9844s_m9
SRR7892470_2	6808436	703566052	2	13	X51522.1_phageP4:p7644s_m4 p9946a_m9
SRR7892471_1	6496487	677572989	0	0	
